ST001D01T,ST004D01T,ST268Q01JA,ST268Q04JA,ST268Q07JA,AGE,IMMIG,MISCED,ESCS,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,SC064Q05WA,SC064Q06WA,SC064Q01TA,SC064Q02TA,SC064Q04NA,SC064Q03TA,SC064Q07WA,SCHSIZE,MCLSIZE,LV_SMP
10,2,3,2,3,15.75,1,7,0.2728,624.492,598.133,641.247,641.992,635.754,599.225,671.102,642.293,619.898,635.278,93,90,90,90,89,90,91,286,18,0.9725584443806373
10,1,3,3,4,16.08,1,9,0.3458,504.823,508.062,528.338,504.356,535.858,484.225,542.843,504.184,566.792,506.929,14,21,23,23,2,3,1,900,23,-0.13965648697978056
10,2,3,3,4,16,1,4,1.0969,598.516,660.051,602.512,654.285,618.836,679.989,612.005,617.133,619.065,651.689,17,54,61,39,1,77,0,662,28,0.9773125911186706
9,2,3,2,4,15.25,1,8,1.391,586.689,634.428,691.431,664.568,628.112,611.067,628.333,699.778,630.64,661.769,30,100,30,100,0,10,0,558,28,1.0972278771076542
9,1,2,2,3,15.25,1,4,0.5144,423.898,401.799,456.112,405.562,425.271,395.895,373.81,415.711,419.719,419.754,30,20,10,20,20,10,1,628,28,-1.1802884544302752
10,2,1,1,1,15.5,1,9,-0.5019,352.904,340.833,346.016,389.238,331.595,309.515,300.439,276.741,357.828,382.165,20,80,100,100,0,5,0,875,28,-1.9227108346750064
10,2,3,2,4,16,1,4,0.5165,596.486,681.312,628.138,591.976,590.623,625.971,674.814,665.611,605.061,641.124,10,10,40,100,0,8,0,606,23,0.9644638997517447
10,1,2,2,4,15.75,1,7,0.4137,599.662,583.076,578.572,531.729,550.77,568.553,557.475,541.329,628.229,571.649,52,1,81,52,10,5,0,1250,28,0.3799548323079083
10,2,2,1,4,15.42,1,4,-1.034,375.858,372.623,377.96,406.279,433.153,366.374,423.049,393.833,374.496,364.354,14,21,23,23,2,3,1,900,23,-1.4262047708385228
10,2,3,2,4,16.17,1,8,0.6956,657.883,666.403,653.133,636.707,620.73,619.037,636.923,632.31,580.69,687.279,11,0,11,9,0,11,0,744,33,1.0525188965454375
10,1,3,3,4,16.08,1,8,1.1881,704.479,721.367,709.032,710.751,729.194,693.781,732.525,624.647,764.484,724.841,100,100,90,80,0,4,1,988,28,1.771665610046933
10,2,2,1,4,16.08,1,4,-0.4428,474.039,494.454,456.338,488.853,482.765,501.638,519.518,545.601,479.092,500.543,70,55,70,50,5,5,4,922,23,-0.38110541480472904
10,2,3,3,3,16,1,5,-0.2557,505.441,548.087,540.211,502.054,538.412,571.336,585.316,545.722,518.751,516.651,5,5,3,3,0,2,0,419,23,0.04471447240582084
10,1,1,1,1,15.67,1,7,0.2783,552.948,531.963,542.009,572.973,570.398,590.201,522.887,530.678,545.724,570.808,45,45,30,40,40,65,0,634,18,0.20086637247869904
10,1,2,2,3,15.92,1,4,0.3488,412.196,438.334,447.279,417.33,431.87,440.048,408.13,390.644,405.649,385.051,10,21,20,22,10,29,1,505,23,-1.1406351953338105
10,2,3,2,4,15.75,1,8,0.7551,715.097,701.911,694.6,712.404,763.725,705.064,727.804,680.83,689.229,708.004,12,5,68,100,0,10,4,1214,28,1.7543780922354795
10,2,2,2,4,15.5,1,4,-0.1867,512.66,481.876,447.375,447.817,457.287,458.763,430.313,472.554,389.107,447.729,5,4,3,60,2,6,3,621,23,-0.7762197896570683
10,2,3,2,4,15.67,1,4,1.2883,610.233,590.54,585.767,535.755,559.294,610.598,637.336,638.208,638.98,632.187,17,54,61,39,1,77,0,662,28,0.7053978817766087
10,2,3,2,4,15.92,1,4,-0.7206,541.02,619.938,608.582,588.746,605.942,572.686,575.754,578.386,579.285,600.846,70,33,90,50,20,20,0,577,23,0.5376249977951458
10,2,2,2,2,16.17,1,4,-0.2659,504.305,450.031,462.664,541.284,480.235,471.196,526.567,512.964,524.569,474.747,20,80,100,100,0,5,0,875,28,-0.37501632720478284
10,1,1,1,4,15.58,1,4,0.4448,553.312,483.238,545.944,512.109,539.035,498.124,530.074,551.186,535.791,562.024,2,10,17,18,1,61,0,968,28,-0.017323392379536857
10,2,2,3,4,15.5,1,9,0.6452,402.889,433.53,504.618,453.229,452.776,438.388,455.372,494.389,443.923,465.149,50,5,50,50,50,20,0,747,33,-0.7769273340505223
10,1,3,4,4,16.08,1,4,-0.4928,582.929,554.41,573.73,567.821,578.29,544.086,585.311,566.444,581.761,591.761,1,0,3,5,0,2,0,1009,33,0.39500556902621203
10,2,1,1,4,15.83,1,8,0.5398,632.646,625.531,637.477,653.539,614.923,660.795,569.331,602.275,623.896,612.975,80,80,63,62,5,10,0,980,28,0.8965024818743124
10,1,1,1,4,15.58,1,9,1.7331,717.062,613.664,711.858,658.761,714.616,717.016,723.205,638.763,708.538,665.177,51,11,51,53,0,100,2,809,28,1.5277786846675085
10,2,2,2,4,16.08,1,4,-0.1814,513.08,501.812,499.355,464.324,492.133,528.96,509.537,508.66,504.217,553.63,9,17,11,22,3,25,0,938,23,-0.24935369583509392
10,2,3,1,4,15.67,1,8,0.6546,723.808,716.646,772.322,726.225,734.447,715.105,756.825,770.801,809.446,746.432,1,5,5,90,0,7,0,1089,28,2.124171385620847
10,2,2,2,3,15.58,1,8,0.9826,513.951,512.02,504.215,534.391,505.973,462.416,546.831,524.625,508.568,536.368,15,13,79,13,10,20,0,861,28,-0.17682521577942328
10,1,2,1,3,15.83,1,8,0.8636,511.054,468.336,432.621,393.011,434.352,471.971,381.967,432.841,453.901,419.152,10,0,10,10,5,5,0,378,23,-0.9206050606441795
10,1,1,1,3,15.83,1,4,-1.3286,241.934,282.204,262.867,322.811,310.954,281.958,372.675,289.008,297.367,341.682,9,11,14,31,0,5,0,401,18,-2.300999682043404
10,1,2,2,4,15.5,1,3,-0.8718,506.543,476.778,520.888,485.267,490.583,509.259,499.943,511.447,517.713,523.061,10,10,10,10,0,9,0,256,23,-0.283592257160045
10,1,1,2,3,15.83,1,4,-0.3721,582.464,539.585,534.019,544.402,500.617,544.486,531.275,524.178,533.706,535.122,10,10,50,50,0,20,5,1231,28,0.04173418051977269
10,1,2,2,4,16.17,1,8,0.3305,589.634,631.654,635.246,608.886,624.343,635.497,613.538,620.494,584.026,585.991,10,10,40,90,10,10,0,780,28,0.7936384795121539
10,1,4,3,4,15.67,1,7,0.7905,584.625,654.629,706.316,678.149,701.269,678.471,693.66,753.261,654.23,764.137,10,5,30,10,2,5,1,1004,28,1.525798326346947
10,2,2,2,4,16.08,1,4,-0.3908,526.671,540.945,514.804,539.057,594.11,510.162,549.141,531.346,505.461,518.749,70,70,70,70,70,71,10,214,18,0.0022145517144342847
10,2,3,2,4,15.58,1,8,1.1809,467.847,493.146,475.638,436.134,466.074,480.492,477.982,467.078,451.488,533.699,50,5,50,50,50,20,0,747,33,-0.5727719262901186
10,2,4,4,4,15.92,1,5,-2.074,446.647,444.086,385.089,473.353,491.091,510,461.711,440.58,395.074,523.631,40,30,40,20,5,1,1,108,23,-0.7487628052684534
10,1,1,1,4,15.67,1,4,-1.0295,576.363,589.208,569.712,539.468,577.407,545.85,552.877,545.756,500.96,542.789,20,50,50,100,0,30,2,838,28,0.20973637079710575
10,2,1,1,1,15.42,1,4,-1.6827,510.142,473.805,472.218,519.373,476.201,441.718,456.201,490.251,521.813,472.376,64,24,62,30,0,7,0,431,23,-0.4897901097674032
10,1,1,1,3,15.83,1,8,0.6997,533.454,538.813,560.557,511.388,525.723,528.98,506.98,521.34,566.268,545.279,10,10,20,30,0,5,1,492,18,0.010505798451280874
10,1,2,3,4,15.58,1,8,2.0016,580.897,564.046,527.285,592.002,548.763,515.993,576.413,550.842,556.693,571.225,80,0,90,90,0,5,0,612,23,0.25395882431318434
10,1,3,2,4,15.75,1,8,0.8302,638.735,589.287,640.698,600.463,655.24,636.534,630.575,630.281,633.375,619.03,51,11,51,53,0,100,2,809,28,0.9375457654124852
10,1,3,3,4,16.25,1,4,-0.9191,572.823,567.594,574.641,557.036,583.094,571.305,565.421,603.71,564.371,573.076,20,0,20,2,0,3,0,593,13,0.4008824256150463
10,1,2,2,3,16,1,5,0.3817,632.559,643.025,667.95,637.59,603.879,640.32,600.606,658.387,588.637,659.783,15,17,18,17,20,22,22,394,23,0.9942690801220886
10,2,2,2,4,16.17,1,8,0.2749,485.074,507.98,508.292,498.267,536.749,484.064,538.509,528.355,508.535,484.982,50,15,50,30,0,5,5,524,18,-0.24472033769258356
10,2,2,2,3,16.08,1,10,0.6451,651.755,613.885,657.209,645.124,662.286,625.455,620.822,655.109,631.098,609.771,10,0,40,40,100,100,0,824,23,1.0339932036710957
10,1,2,2,3,15.67,1,5,-0.5591,482.866,443.018,444.877,469.858,488.018,474.1,449.303,464.795,435.302,504.331,30,10,30,10,10,30,1,727,28,-0.6653936972625586
10,2,2,1,4,16.17,1,4,0.2339,374.323,472.211,438.839,432.524,422.971,458.229,491.584,474.946,445.887,450.703,70,100,100,100,0,3,0,251,33,-0.856625160373225
10,1,2,2,4,16.17,1,8,0.3402,436.11,397.326,377.971,458.18,511.032,503.241,461.253,504.879,425.999,499.555,10,20,30,60,3,2,0,500,13,-0.7448010047360802
10,2,4,4,4,15.5,1,10,1.0526,632.889,615.118,560.797,580.391,604.052,584.365,604.771,547.056,636.128,575.839,50,10,50,10,0,20,0,616,23,0.6085688993548695
10,1,2,1,4,16,1,4,0.7851,519.634,508.288,507.426,510.027,537.926,534.047,513.156,538.781,530.137,515.366,10,10,50,50,0,20,5,1231,28,-0.1120558391589371
9,2,3,3,4,15.33,3,4,-0.3588,551.859,611.13,559.124,528.94,576.162,570.978,566.442,603.437,529.102,536.014,2,1,1,7,0,4,0,799,28,0.301806498269163
10,2,1,1,4,15.58,1,8,-0.7629,289.302,226.925,234.815,318.216,298.434,264.629,298.024,314.34,296.806,321.956,0,0,0,0,0,0,0,1000,33,-2.4409531119041814
10,2,2,2,4,15.75,1,4,0.6763,529.042,504.279,531.159,531.693,508.987,565.661,521.043,557.804,493.003,544.674,20,80,100,100,0,5,0,875,28,-0.040229296513962454
10,1,1,1,1,15.83,1,8,-0.5043,462.176,435.709,436.896,458.679,443.131,443.406,436.499,471.371,483.543,492.184,20,20,33,39,41,32,11,972,23,-0.7572401700665952
10,1,1,1,4,15.58,1,8,-0.0311,454.215,445.374,449.26,466.417,466.895,467.71,408.025,465.306,460.967,495.616,17,54,61,39,1,77,0,662,28,-0.7417906365238442
10,2,3,3,4,15.5,1,5,0.2666,484.379,504.732,523.656,456.38,510.894,517.599,478.896,493.533,542.45,524.446,20,0,20,20,20,80,3,564,18,-0.28816091798441185
10,1,2,1,4,15.5,1,8,0.2177,546.466,578.992,562.127,530.746,530.821,578.86,492.957,563.407,549.787,539.305,10,3,10,5,0,2,0,658,23,0.14334139161662218
10,1,1,1,4,15.83,1,4,1.0816,511.396,549.001,525.835,555.449,561.001,473.736,542.053,500.903,535.073,550.117,15,21,15,21,7,23,1,972,33,-0.023335143763742072
9,2,2,2,4,15.33,1,8,1.1245,489.029,488.165,531.219,516.667,503.184,481.177,495.954,463.954,516.885,470.459,70,30,65,60,0,20,0,420,28,-0.3676572086728076
10,2,2,2,4,16.17,1,7,0.3289,701.558,679.672,651.452,621.409,621.864,688.94,677.303,671.115,628.499,668.082,80,80,63,62,5,10,0,980,28,1.2703611476006023
10,2,4,3,4,16.17,1,4,0.6159,582.927,608.116,552.271,583.078,608.655,581.031,635.767,576.009,609.008,597.833,30,20,80,20,11,20,1,1091,28,0.6021648124209606
10,2,2,2,4,16,1,4,-0.5626,532.734,545.81,531.259,476.479,506.234,553.888,538.132,503.098,547.581,507.143,73,71,75,77,65,69,52,987,23,-0.08382488819590059
10,2,4,2,4,15.83,1,5,-0.3137,615.371,624.234,628.036,665.376,574.766,634.657,630.827,600.307,614.914,587.551,20,20,19,50,0,2,0,464,18,0.840773777552478
10,1,2,2,4,15.67,1,5,-0.7533,457.852,443.51,477.869,415.641,425.775,471.727,441.024,468.759,415.382,413.497,5,6,5,3,1,1,1,500,13,-0.8887190309500261
10,1,2,3,4,16,1,4,0.0094,557.043,593.98,632.97,582.749,625.947,580.614,558.254,594.1,642.946,592.692,80,0,40,20,0,10,1,729,28,0.6267087584493709
10,1,1,1,2,16.17,1,8,0.9289,594.153,534.786,550.181,572.668,607.694,534.974,564.922,549.688,562.732,586.59,17,54,61,39,1,77,0,662,28,0.3271670281734659
10,1,3,2,3,15.67,1,8,1.1417,555.908,619.504,652.773,617.104,626.112,574.856,617.081,559.937,619.566,675.13,5,0,10,5,30,5,0,729,23,0.782689609049217
10,1,2,2,3,15.5,1,9,0.6255,488.958,480.513,508.894,495.554,480.316,451.03,490.322,527.502,558.958,499.458,20,45,23,55,14,18,4,286,23,-0.3434590073742846
10,1,3,2,3,16.17,1,5,-1.0377,578.283,556.488,590.034,549.314,499.776,563.247,549.644,545.97,568.265,548.32,5,5,30,80,0,3,0,521,23,0.21953986225550193
10,1,4,3,4,16.17,1,4,-0.3325,443.049,398.089,408.944,427.181,428.572,455.4,501.669,458.636,484.376,379.891,10,0,50,45,0,5,0,145,18,-0.9314166367536858
9,1,1,2,1,15.33,1,4,0.7429,440.32,428.198,382.46,454.203,518.689,459.06,476.096,452.12,404.038,442.37,30,20,20,15,0,3,0,1070,33,-0.8616836327178938
10,1,1,1,3,15.83,1,8,0.9466,529.101,621.928,554.815,554.893,571.436,562.087,581.456,582.271,559.647,575.875,52,1,81,52,10,5,0,1250,28,0.3621334199096863
10,2,1,1,4,16.17,1,8,1.2732,532.418,528.071,615.854,622.306,638.765,649.836,621.493,599.449,631.02,575.047,1,1,5,5,5,5,0,493,23,0.6811232075766154
10,1,4,3,4,15.5,1,8,1.6936,735.669,743.522,652.668,713.21,670.582,629.883,705.988,761.863,689.233,706.085,51,11,51,53,0,100,2,809,28,1.6639566375164416
10,1,1,1,3,15.67,1,4,-0.4234,279.122,252.094,233.042,257.698,301.533,267.008,307.356,355.174,330.137,266.374,7,3,25,11,8,1,1,451,23,-2.4547095312817055
10,1,2,1,4,16.17,1,8,0.3087,562.799,500.411,527.819,549.147,495.724,462.934,513.323,522.158,536.183,501.393,10,0,30,30,30,10,0,869,28,-0.15508890467923245
10,2,2,1,4,15.75,1,4,-0.7628,481.583,510.613,453.644,483.3,463.008,521.462,450.481,474.6,459.577,452.938,10,16,16,71,3,9,0,642,28,-0.571286343558596
10,1,2,2,4,16.17,1,4,-1.2423,488.237,558.248,529.464,542.168,519.712,518.971,552.413,574.767,510.099,537.928,4,1,10,13,9,9,14,800,23,0.0038324984933970994
10,1,2,2,2,15.58,1,4,-0.4567,458.694,435.291,486.084,457.131,499.772,485.966,481.929,502.226,453.884,462.695,10,10,5,40,35,5,0,98,18,-0.598633839926304
10,2,1,1,1,16.17,1,4,0.3022,372.501,318.422,360.545,401.49,343.975,460.753,394.229,339.809,442.074,446.567,20,10,10,10,0,5,2,677,23,-1.4315192237548127
9,1,1,1,4,15.25,1,4,-0.8828,624.412,580.241,620.143,587.331,593.239,614.771,603.978,548.043,588.717,651.363,70,30,65,60,0,20,0,420,28,0.6785052253173228
10,2,2,2,4,15.58,1,4,0.307,531.87,596.03,522.461,590.367,558.575,580.735,525.081,570.383,497.65,512.762,35,0,52,61,0,40,11,1004,33,0.15581633677671763
10,2,4,2,4,15.67,1,9,1.3929,643.506,646.686,659.214,667.64,624.475,642.358,655.157,701.643,673.699,627.312,28,5,10,100,100,80,1,159,18,1.202136317509638
10,1,3,1,3,16.08,1,8,0.4994,544.887,507.158,557.782,571.571,584.398,529.051,554.625,554.07,545.638,521.661,20,10,10,20,10,10,1,808,33,0.14137235803254894
10,2,2,1,2,15.83,1,4,0.2474,518.86,525.252,570.766,570.743,536.218,549.829,549.798,564.984,506.095,564.05,20,10,10,20,10,10,1,808,33,0.12718478845309916
9,2,4,4,4,15.33,1,8,1.2916,699.413,606.377,663.249,612.555,626.54,647.702,614.656,619.341,679.796,661.154,100,100,100,100,0,40,0,509,28,1.0925766995086652
10,2,3,2,4,15.58,1,9,1.8357,657.869,659.026,650.363,609.397,648.232,629.828,654.621,663.011,668.627,609.733,100,100,100,100,2,100,100,436,23,1.1121787547053472
10,1,2,1,3,15.75,1,2,-1.124,309.878,329.366,297.93,312.538,316.158,387.153,259.762,306.694,364.624,309.328,0,0,0,0,0,0,0,147,18,-2.1141573178525985
10,1,1,1,4,15.5,1,5,-0.2168,654.055,675.298,679.2,618.911,549.615,543.151,549.1,663.353,578.221,678.467,0,0,15,15,0,33,0,313,18,0.8504015601271178
10,1,2,2,4,15.67,1,4,1.6255,662.626,584.624,625.705,659.703,692.824,616.496,605.124,639.873,641.398,660.394,100,100,90,80,0,4,1,988,28,1.0500803360885231
10,2,4,2,4,16,1,8,1.53,642.304,610.928,629.944,625.369,662.868,604.232,588.481,654.801,576.35,589.404,100,54,100,100,53,100,20,1050,33,0.8471287878693818
10,1,2,2,3,15.5,1,5,-0.2468,535.791,541.92,494.598,532.624,532.193,530.61,526.242,545.056,524.481,590.072,73,71,75,77,65,69,52,987,23,0.02538636470890434
10,1,2,1,3,15.42,1,4,-0.9965,432.21,481.217,400.537,464.205,404.264,412.565,419.653,458.228,415.782,460.642,30,12,10,8,7,14,0,778,28,-0.9700327974212494
10,1,1,2,4,15.83,1,4,-0.4024,530.092,481,480.717,463.393,448.182,559.966,521.672,503.3,427.006,600.329,5,6,5,3,1,1,1,500,13,-0.30834242235970843
10,1,2,1,4,15.92,1,4,0.3784,493.356,444.041,473.502,483.145,443.844,460.305,458.281,484.431,483.301,481.503,14,0,16,17,26,5,0,725,28,-0.6165079479126019
10,1,3,3,3,15.83,1,5,1.0312,634.442,694.414,679.42,653.647,655.747,678.862,619.362,609.725,699.362,689.821,10,10,50,50,0,20,5,1231,28,1.2748514860541516
10,1,3,2,4,16,1,8,1.3669,725.637,680.798,658.506,673.893,680.656,709.641,677.03,701.101,649.677,712.423,100,100,90,80,0,4,1,988,28,1.5268480725079216
10,1,3,3,3,15.75,1,4,-0.3731,489.584,499.277,488,454.557,466.161,462.985,439.794,478.427,512.726,466.209,10,30,30,80,0,45,0,629,23,-0.5654533150520332
10,2,2,1,4,15.92,1,4,0.2107,530.624,598.285,597.605,597.314,576.295,582.07,594.113,613.648,613.29,567.189,14,0,16,17,26,5,0,725,28,0.5375075175756128
10,2,3,3,3,15.67,1,8,0.8912,589.75,592.405,573.084,589.704,554.756,571.64,601.825,539.328,526.847,527.854,10,16,16,71,3,9,0,642,28,0.33658387779908594
10,1,2,1,4,16.17,1,4,-0.7661,599.197,531.052,562.774,598.128,568.386,541.767,501.211,568.417,575.115,527.864,5,0,50,70,24,30,0,386,23,0.24246451408045858
10,2,1,1,1,15.5,1,4,-0.1838,426.045,391.579,411.704,401.799,389.362,413.118,427.073,385.993,368.889,393.298,34,50,1,1,1,0,1,463,18,-1.3061393254060962
10,2,3,2,3,16.08,1,7,0.5892,499.309,468.87,474.375,493.501,481.439,442.957,443.576,468.669,459.082,490.892,20,21,39,39,3,63,0,924,28,-0.6004854102013598
10,1,1,1,3,15.75,1,4,0.4231,415.462,298.318,340.24,362.691,340.053,361.571,313.066,281.196,349.806,290.938,9,11,14,31,0,5,0,401,18,-1.955627392424115
10,1,2,2,3,15.92,1,4,-0.2878,506.195,543.783,548.64,554.588,547.739,568.151,518.915,483.474,495.914,513.617,10,0,50,45,0,5,0,145,18,-0.04627166375594005
10,2,2,1,4,15.75,1,4,-0.007,593.682,608.654,619.582,578.407,598.497,564.536,555.412,551.187,521.871,592.916,80,53,89,89,1,100,5,820,28,0.45138020982300897
10,2,3,2,4,15.83,1,4,-0.7479,585.276,641.287,580.885,564.38,580.993,563.566,602.503,559.22,620.227,580.126,30,30,30,80,0,10,1,623,23,0.5457970272201568
10,2,1,1,3,15.58,1,4,-0.358,288.045,369.977,319.259,390.228,365.14,272.983,362.646,310.439,373.781,334.701,10,10,10,10,29,9,0,873,28,-1.9222554383103043
10,2,4,3,3,16,1,8,-0.786,500.693,444.686,462.768,477.733,490.569,451.891,505.26,534.279,489.005,458.223,60,60,75,90,0,100,0,387,18,-0.5080732059432137
10,2,3,3,4,15.75,1,8,0.7638,688.448,755.502,731.144,684.542,735.698,698.191,727.331,806.474,649.549,710.156,12,5,68,100,0,10,4,1214,28,1.8401448974809287
10,1,3,2,4,16.25,1,4,-0.2501,542.702,565.335,608.977,596.816,592.817,594.176,640.526,636.07,636.298,561.117,50,6,74,25,57,82,2,700,23,0.6416928803705927
10,1,1,1,2,15.5,1,8,0.0802,409.303,435.024,449.351,449.263,440.944,419.675,441.162,411.605,426.725,406.653,40,21,52,47,0,27,0,574,23,-1.0283477220821349
10,1,1,2,3,15.67,1,8,0.6994,476.527,473.527,455.472,427.012,438.788,414.407,462.608,416.964,467.814,440.721,30,30,30,80,0,10,1,623,23,-0.8458057163954921
10,1,1,1,4,15.42,1,8,0.8956,367.653,422.048,370.082,362.177,380.785,351.592,390.615,352.828,448.677,426.15,20,75,30,40,35,60,1,523,28,-1.4410492858415787
10,2,2,2,4,16.17,1,4,0.2435,660.753,690.873,661.332,631.641,628.657,645.795,659.985,682.904,683.785,667.838,5,20,79,20,86,99,0,1078,23,1.2734567357576165
10,2,2,3,2,15.75,1,8,-0.0984,236.651,229.179,200.347,218.735,181.496,197.763,202.055,211.037,230.823,217.7,30,30,20,50,0,10,0,485,18,-3.1720520613639818
10,1,2,2,4,15.92,1,10,1.7756,853.881,794.897,832.877,765.841,746.999,818.204,742.271,800.539,795.871,821.504,70,10,70,70,3,5,0,260,13,2.6192953617983803
9,2,3,3,4,15.25,1,4,-0.4726,475.856,427.787,449.131,417.085,486.373,483.655,456.385,459.567,487.456,445.975,12,13,18,18,19,82,3,561,33,-0.731192000642966
10,2,2,2,3,15.67,1,9,0.7205,469.643,512.405,481.114,441.167,480.708,463.822,473.114,529.558,505.936,462.224,20,0,30,90,0,5,0,754,18,-0.5040473608102838
10,1,3,4,4,15.75,1,4,-0.2926,509.211,570.627,531.221,530.204,603.763,569.553,573.805,506.04,533.981,532.745,60,31,61,20,60,19,2,246,23,0.13283621030047038
10,1,2,1,4,16.08,1,4,-0.0271,539.089,483.566,546.507,541.893,528.065,516.464,536.679,510.852,487.771,549.807,30,12,10,8,7,14,0,778,28,-0.08638473503110859
10,1,4,2,4,15.75,1,8,1.0936,662.298,684.367,596.697,692.958,607.513,652.1,648.792,651.58,666.947,644.04,100,100,90,80,0,4,1,988,28,1.1687482446114488
10,1,2,2,4,15.83,1,8,0.3324,558.177,542.831,560.873,564.436,571.242,564.579,515.833,561.372,558.203,545.874,80,0,90,90,0,5,0,612,23,0.212809507459245
10,1,3,2,4,15.67,1,8,0.9552,596.715,607.649,608.039,546.935,562.786,640.04,648.61,577.897,574.179,656.058,100,100,90,80,0,4,1,988,28,0.6860060246204377
10,2,1,1,3,15.5,1,8,0.6275,381.449,444.473,406.241,406.752,439.34,443.482,447.807,395.104,376.924,400.493,20,75,30,40,35,60,1,523,28,-1.1739679258253062
10,1,2,2,4,15.67,1,5,-0.0741,659.597,592.476,650.969,633.813,570.539,607.074,601.028,589.616,714.502,638.913,10,30,30,50,80,90,0,765,28,0.9223753279341489
10,2,4,3,4,15.92,1,4,0.7196,591.925,609.774,649.97,580.679,581.739,649.739,582.939,634.331,579.528,603.396,70,0,71,71,0,1,0,869,23,0.7287042675954537
10,2,1,1,1,15.58,1,4,-1.046,299.832,274.636,263.746,303.612,280.934,336.904,349.319,238.501,285.559,290.622,7,3,25,11,8,1,1,451,23,-2.3794194963087323
10,2,3,2,4,15.83,1,9,1.4376,609.106,659.663,620.191,678.39,621.539,632.031,636.629,649.605,643.592,630.047,22,2,37,13,0,13,0,745,23,1.0429785731560717
10,2,1,2,4,15.67,1,5,0.0289,545.202,599.199,555.162,607.057,603.202,574.051,591.084,597.804,590.204,557.645,20,20,20,20,0,2,0,783,23,0.4881295836998907
10,1,2,2,3,15.67,1,4,-0.3919,505.34,468.381,446.89,450.405,432.213,411.803,488.442,475.237,457.579,515.279,20,0,20,20,10,10,0,301,28,-0.6699920167830682
10,1,1,1,3,16.17,1,8,0.1011,523.231,503.447,549.049,575.677,520.506,545.098,587.029,547.373,477.347,531.682,10,10,10,10,29,9,0,873,28,0.032841332549230745
10,1,3,3,4,15.67,1,8,0.256,645.684,610.358,686.2,642.161,658.083,638.279,656.129,676.851,601.652,644.093,1,1,5,5,5,5,0,493,23,1.1203222935405432
10,2,2,2,4,15.67,1,8,0.7288,494.454,487.037,456.831,505.281,470.252,472.037,506.573,466.767,500.102,483.207,80,80,63,62,5,10,0,980,28,-0.4800469055296952
9,1,3,2,3,15.33,1,8,0.7093,423.626,452.977,436.208,422.87,437.844,412.305,418.741,459.173,466.133,404.54,10,10,10,10,0,52,0,441,18,-0.9846875773975594
10,1,3,1,3,15.92,1,7,0.9203,585.348,548.114,625.084,573.078,608.754,567.417,624.728,599.04,550.449,561.815,15,26,26,86,0,13,0,759,28,0.511039595676115
10,1,2,2,3,15.42,1,4,-0.1573,470.996,437.286,472.278,550.238,463.421,485.981,497.383,516.56,467.867,492.226,35,52,77,82,68,52,0,610,23,-0.46902786023994036
10,2,2,2,3,15.75,1,4,-0.0932,548.388,532.95,579.899,506.263,536.423,504.188,584.179,599.002,520.737,597.584,20,0,91,57,0,83,0,577,23,0.1795443243052033
10,2,2,3,4,15.5,1,8,0.9912,663.034,740.665,764.883,725.921,777.935,657.957,684.132,744.587,706.788,700.821,1,1,50,50,0,10,0,804,38,1.8194586730019462
10,1,1,3,3,16,1,8,1.1002,528.4,553.943,532.458,558.021,554.2,540.191,546.04,524.205,543.757,579.034,1,0,3,5,0,2,0,1009,33,0.13131076061699176
10,1,1,1,2,15.42,1,8,0.8649,440.503,430.945,456.265,455.09,455.181,456.964,493.23,458.426,488.803,471.381,1,1,50,50,0,10,0,804,38,-0.7133226490874927
10,2,3,3,3,16,1,8,1.2516,539.228,532.079,562.039,552.851,582.224,542.892,550.768,548.044,541.441,551.924,25,15,27,39,2,37,1,871,28,0.17372361050417984
10,2,3,3,3,16.17,1,4,-0.2035,516.838,493.069,518.959,519.136,489.32,464.353,482.656,484.363,512.711,513.334,14,21,23,23,2,3,1,900,23,-0.3305271841984872
10,1,4,4,4,16.08,1,4,-0.885,470.36,496.032,481.841,480.301,489.84,502.305,477.075,434.182,505.364,475.273,2,0,10,5,0,10,0,448,18,-0.5098040203742027
